ts_event,ofi_level_00,ofi_level_01,ofi_level_02,ofi_level_03,ofi_level_04,ofi_level_05,ofi_level_06,ofi_level_07,ofi_level_08,ofi_level_09
2024-10-21 12:38:00+00:00,-0.6884446562990327,-1.5643806232497168,3.6648692128939997,4.567171145405072,-0.32225069018252595,-3.8582196270035154,-0.2812369659774772,-2.9031857633716656,-1.7753083477328249,-2.2059524518858367
2024-10-21 12:39:00+00:00,-0.20247252747252745,-5.466758241758241,-0.7554945054945055,-4.762637362637363,-8.089835164835165,-3.251648351648351,-4.943956043956043,-0.6799450549450549,-1.8585164835164834,-0.38076923076923075
2024-10-21 12:40:00+00:00,0.024436751393079957,-3.0759760816039394,2.4436751393079956,-0.6109187848269989,-1.5425699316881722,-0.6414647240683489,-0.30545939241349945,-0.045818908862024915,-0.6109187848269989,-1.2523835088953477
2024-10-21 12:41:00+00:00,1.4882524422674477,3.4428431739881384,0.0,0.5757262832756084,-0.36846482129638936,-0.5383040748626938,0.33679987571623093,1.439315708189021,1.4421943396053991,1.4421943396053991
2024-10-21 12:42:00+00:00,-0.7935350234851358,-4.933337223210899,-0.7614435335647811,-2.6402543979928232,-2.2843306006943433,0.005834816349155411,0.0,0.0,0.0,0.0
2024-10-21 12:43:00+00:00,1.5118502892510046,0.5545194832546937,5.80414496859512,1.629554896545633,1.3078289699403154,1.310444627880196,1.310444627880196,1.5720104218682591,1.8440388476158447,1.7472595038402614
2024-10-21 12:44:00+00:00,0.5943014901592221,-2.94804818144772,1.6890673930841047,-0.2554453773491393,3.445906008730226,2.1139408268382853,0.26065854831544827,-0.22155976606813102,-0.01042634193261793,0.12250951770826068
2024-10-21 12:45:00+00:00,0.16806994295318284,-1.9909824011377044,-6.35562953506036,1.9030688925160395,-1.3057741721747282,0.0,0.0,0.0,0.0,0.0
2024-10-21 12:46:00+00:00,0.5869706997753569,0.04695765598202855,3.435735162685089,1.8287398246334452,1.320031884828136,1.3069880914997947,2.608758665668253,1.578298992729293,0.43827145583226645,0.3208773158771951
2024-10-21 12:47:00+00:00,-1.0838130760290818,-0.0459471877618314,-0.3216303143328198,1.3432795480958946,-1.3540906510986783,-1.3540906510986783,-1.6243682261682748,-1.905456904240655,-1.7811292197086408,-0.61623287115868
2024-10-21 12:48:00+00:00,0.22971420189228176,-4.50715106471408,1.1010439332078332,-0.7921179375595923,-0.013201965625993205,1.0323937119526685,2.6430335183238394,4.185023103439845,1.3096349900985258,0.41718211378138526
2024-10-21 12:49:00+00:00,0.2225599433455585,0.42061787457967936,3.6405906328911084,0.37569751904204374,2.052043514332902,0.23276911505865752,0.018376509083578223,-0.9902896561706044,-0.9821223188001251,-0.10004988278837033
2024-10-21 12:50:00+00:00,0.6665892183122981,2.8905917784918613,6.979821050462717,-1.59410632636152,-0.8011301614578995,2.0527686325397068,1.4391803918302215,1.565567338421544,3.5225265114484743,2.75605083534626
2024-10-21 12:51:00+00:00,0.8015681587979393,-4.208232833689181,0.02003920396994848,-0.002003920396994848,-0.20039203969948483,-1.001960198497424,-0.21041164168445906,0.12223914421668573,0.12825090540767028,-0.24848612922736119
2024-10-21 12:52:00+00:00,-0.555587862434724,-0.6584012747002245,6.3605912934252915,-0.591177120526628,2.766076226142985,0.8027354880729464,-0.7711005919912539,1.2238750421604774,0.11269931729102942,0.2214442725718473
2024-10-21 12:53:00+00:00,-0.6316994705508874,-1.0493346686891818,0.3630697953664569,1.0514333380265601,-0.41763519813829436,0.20986693373783635,1.0493346686891818,0.26233366717229545,0.1322161682548369,0.1259201602427018
2024-10-21 12:54:00+00:00,-3.3842137817522304,-2.2448551689433573,-0.05776468491513519,-0.9999266147378574,-0.9979347290511286,-0.9979347290511286,-1.1971232977240085,-1.4042794091438038,-1.330579638734838,-0.4541499365741663
2024-10-21 12:55:00+00:00,-0.6394332663565551,0.42831879111502574,0.3207316066169387,1.0555723762076463,3.4651193195893315,0.8160386446836035,2.234971511931959,2.243091299441249,1.289016267099722,0.7957391759103796
2024-10-21 12:56:00+00:00,-4.715501968856915,-0.8535299560324484,0.5261761140717682,-0.24099669346798544,-3.227347386692105,-0.0040166115577997576,-2.2091363567898665,-2.018347307794378,-0.2711212801514836,-0.5763837585442652
2024-10-21 12:57:00+00:00,0.15340372177882866,0.8099716509922152,0.36816893226918873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 12:58:00+00:00,0.05065716154108296,0.02836801046300646,0.04052572923286637,1.6210291693146548,2.445727759203485,0.002026286461643318,2.0262864616433185,1.0232746631298757,0.06078859384929955,0.45388816740810334
2024-10-21 12:59:00+00:00,-0.2613137262828485,-0.06356279828501721,1.8998214154077364,-1.4242775171272373,-2.544866109114948,-0.6897740702781496,-3.531266571389845,-0.48260643142327875,1.0287756611315748,1.9657383914070135
2024-10-21 13:00:00+00:00,-0.005042596671886197,-0.20674646354733406,-0.2647363252740253,-1.0085193343772394,-0.050425966718861966,-3.2953369250776294,-1.0110406327131825,-1.2757769579872078,-0.32776878367260276,-1.8254199952228032
2024-10-21 13:01:00+00:00,-2.958931304853512,0.3519314452250289,4.141962393802263,-1.3725326363776127,-3.80898110332012,-0.002707164963269453,-1.3671183064510737,0.2301090218779035,-0.33568845544541215,0.0
2024-10-21 13:02:00+00:00,-4.31518994851647,-3.1453294572365893,-4.416223354581551,-2.1243603012105114,-2.443413162468661,-1.8265776307029051,0.45465032729286287,-0.03722283381345076,1.3293869219089558,1.5686765678525678
2024-10-21 13:03:00+00:00,-22.613716837525708,-20.662525066924115,-13.766328198309328,-4.959899691681911,-6.162638130430603,-9.35752847236985,-4.825848348663481,-1.6644708424788395,-3.2730869586999995,-3.477887621644823
2024-10-21 13:04:00+00:00,0.9413634345275655,-6.975858281333988,6.336441608824698,4.626890088574166,2.8551730584963426,3.152679426955526,4.489237888242306,3.33473556287831,3.8986655448830305,3.6766458669284163
2024-10-21 13:05:00+00:00,-2.6710499280871174,-5.043832614204507,-2.346072186836518,-2.2926511882747755,-1.8519279501404013,-0.934867474830491,-2.7155674268885694,-2.8936374220943772,-1.2375864666803644,-0.9927402232723787
